"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"EA131","76240",1771283,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",0.944,0.944,227,214.288,214.288
"EA131","76240",1771284,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",1.21,1.21,235,284.35,284.35
"EA131","76240",1771285,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",1.144,1.144,221,252.824,252.824
"EA131","76240",1771286,899891,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131/001",169,"control","EA","yes","","yes","SP1",1.052,1.052,220,231.44,231.44
"EA264","76240",1771287,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",170,"drought stress","EA","yes","","","SP1",0.396,0.396,256,101.376,101.376
"EA264","76240",1771288,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",170,"drought stress","EA","yes","","","SP1",0.346,0.346,266,92.036,92.036
"EA264","76240",1771289,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",170,"drought stress","EA","yes","","","SP1",0.432,0.432,208,89.856,89.856
"EA264","76240",1771290,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",170,"drought stress","EA","yes","","","SP1",0.348,0.348,270,93.96,93.96
"EA264","76240",1771291,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",170,"drought stress","EA","yes","","","SP1",0.366,0.366,266,97.356,97.356
"EA264","76240",1771292,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",170,"drought stress","EA","yes","","","SP1",0.336,0.336,249,83.664,83.664
"EA264","76240",1771293,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",169,"control","EA","yes","","","SP1",0.72,0.72,278,200.16,200.16
"EA264","76240",1771294,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",169,"control","EA","yes","","","SP1",0.646,0.646,282,182.172,182.172
"EA264","76240",1771295,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",169,"control","EA","yes","","","SP1",0.706,0.706,268,189.208,189.208
"EA264","76240",1771296,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",169,"control","EA","yes","","","SP1",0.868,0.868,269,233.492,233.492
"EA264","76240",1771297,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",169,"control","EA","yes","","","SP1",0.799,0.799,263,210.137,210.137
"EA264","76240",1771298,900024,"{[St.Euroresa.n].47-[St.Albatros.n].47}.264/001",169,"control","EA","yes","","","SP1",0.744,0.744,269,200.136,200.136
"AR23","76240",1771299,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",170,"drought stress","AR","yes","yes","","SP2",0.48,0.48,197,94.56,94.56
"AR23","76240",1771300,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",170,"drought stress","AR","yes","yes","","SP2",0.414,0.414,195,80.73,80.73
"AR23","76240",1771301,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",170,"drought stress","AR","yes","yes","","SP2",0.366,0.366,193,70.638,70.638
"AR23","76240",1771302,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",170,"drought stress","AR","yes","yes","","SP2",0.428,0.428,184,78.752,78.752
"AR23","76240",1771303,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",170,"drought stress","AR","yes","yes","","SP2",0.422,0.422,200,84.4,84.4
"AR23","76240",1771304,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",170,"drought stress","AR","yes","yes","","SP2",0.46,0.46,191,87.86,87.86
"AR23","76240",1771305,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",169,"control","AR","yes","yes","","SP2",1.056,1.056,219,231.264,231.264
"AR23","76240",1771306,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",169,"control","AR","yes","yes","","SP2",0.816,0.816,191,155.856,155.856
"AR23","76240",1771307,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",169,"control","AR","yes","yes","","SP2",0.976,0.976,202,197.152,197.152
"AR23","76240",1771308,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",169,"control","AR","yes","yes","","SP2",1.05,1.05,196,205.8,205.8
"AR23","76240",1771309,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",169,"control","AR","yes","yes","","SP2",0.976,0.976,192,187.392,187.392
"AR23","76240",1771310,899486,"{[St.Albatros.n].25-[St.Ramses.n].9}.23/001",169,"control","AR","yes","yes","","SP2",0.808,0.808,195,157.56,157.56
"AR293","76240",1771311,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",170,"drought stress","AR","yes","yes","","SP2",0.374,0.374,236,88.264,88.264
"AR293","76240",1771312,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",170,"drought stress","AR","yes","yes","","SP2",0.45,0.45,239,107.55,107.55
"AR293","76240",1771313,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",170,"drought stress","AR","yes","yes","","SP2",0.554,0.554,186,103.044,103.044
"AR293","76240",1771314,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",170,"drought stress","AR","yes","yes","","SP2",0.444,0.444,245,108.78,108.78
"AR293","76240",1771315,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",170,"drought stress","AR","yes","yes","","SP2",0.46,0.46,227,104.42,104.42
"AR293","76240",1771316,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",170,"drought stress","AR","yes","yes","","SP2",0.384,0.384,251,96.384,96.384
"AR293","76240",1771317,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",169,"control","AR","yes","yes","","SP2",1.042,1.042,239,249.038,249.038
"AR293","76240",1771318,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",169,"control","AR","yes","yes","","SP2",1.09,1.09,221,240.89,240.89
"AR293","76240",1771319,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",169,"control","AR","yes","yes","","SP2",1.05,1.05,233,244.65,244.65
"AR293","76240",1771320,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",169,"control","AR","yes","yes","","SP2",1.018,1.018,246,250.428,250.428
"AR293","76240",1771321,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",169,"control","AR","yes","yes","","SP2",0.91,0.91,267,242.97,242.97
"AR293","76240",1771322,899756,"{[St.Albatros.n].25-[St.Ramses.n].9}.293/001",169,"control","AR","yes","yes","","SP2",1.022,1.022,253,258.566,258.566
"AR157","76240",1771323,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.362,0.362,156,56.472,56.472
"AR157","76240",1771324,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.238,0.238,224,53.312,53.312
"AR157","76240",1771325,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.442,0.442,214,94.588,94.588
"AR157","76240",1771326,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.2,0.2,202,40.4,40.4
"AR157","76240",1771327,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.24,0.24,196,47.04,47.04
"AR157","76240",1771328,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",170,"drought stress","AR","","yes","","SP2",0.242,0.242,219,52.998,52.998
"AR157","76240",1771329,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.856,0.856,227,194.312,194.312
"AR157","76240",1771330,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.756,0.756,229,173.124,173.124
"AR157","76240",1771331,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.892,0.892,223,198.916,198.916
"AR157","76240",1771332,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.746,0.746,218,162.628,162.628
"AR157","76240",1771333,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.78,0.78,236,184.08,184.08
"AR157","76240",1771334,899620,"{[St.Albatros.n].25-[St.Ramses.n].9}.157/001",169,"control","AR","","yes","","SP2",0.662,0.662,224,148.288,148.288
"EA269","76240",1771335,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",170,"drought stress","EA","","","yes","SP3",0.352,0.352,245,86.24,86.24
"EA269","76240",1771336,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",170,"drought stress","EA","","","yes","SP3",0.34,0.34,252,85.68,85.68
"EA269","76240",1771337,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",170,"drought stress","EA","","","yes","SP3",0.338,0.338,267,90.246,90.246
"EA269","76240",1771338,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",170,"drought stress","EA","","","yes","SP3",0.33,0.33,224,73.92,73.92
"EA269","76240",1771339,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",170,"drought stress","EA","","","yes","SP3",0.36,0.36,253,91.08,91.08
"EA269","76240",1771340,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",170,"drought stress","EA","","","yes","SP3",0.278,0.278,229,63.662,63.662
"EA269","76240",1771341,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",169,"control","EA","","","yes","SP3",0.854,0.854,252,215.208,215.208
"EA269","76240",1771342,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",169,"control","EA","","","yes","SP3",0.864,0.864,255,220.32,220.32
"EA269","76240",1771343,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",169,"control","EA","","","yes","SP3",1.022,1.022,274,280.028,280.028
"EA269","76240",1771344,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",169,"control","EA","","","yes","SP3",0.826,0.826,268,221.368,221.368
"EA269","76240",1771345,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",169,"control","EA","","","yes","SP3",0.688,0.688,257,176.816,176.816
"EA269","76240",1771346,900029,"{[St.Euroresa.n].47-[St.Albatros.n].47}.269/001",169,"control","EA","","","yes","SP3",0.872,0.872,259,225.848,225.848
"AR282","76240",1771347,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",170,"drought stress","AR","","yes","","SP2",0.54,0.54,232,125.28,125.28
"AR282","76240",1771348,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",170,"drought stress","AR","","yes","","SP2",0.544,0.544,191,103.904,103.904
"AR282","76240",1771349,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",170,"drought stress","AR","","yes","","SP2",0.562,0.562,211,118.582,118.582
"AR282","76240",1771350,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",170,"drought stress","AR","","yes","","SP2",0.4,0.4,211,84.4,84.4
"AR282","76240",1771351,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",170,"drought stress","AR","","yes","","SP2",0.42,0.42,236,99.12,99.12
"AR282","76240",1771352,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",170,"drought stress","AR","","yes","","SP2",0.436,0.436,202,88.072,88.072
"AR282","76240",1771353,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",169,"control","AR","","yes","","SP2",0.864,0.864,219,189.216,189.216
"AR282","76240",1771354,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",169,"control","AR","","yes","","SP2",0.814,0.814,227,184.778,184.778
"AR282","76240",1771355,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",169,"control","AR","","yes","","SP2",0.752,0.752,230,172.96,172.96
"AR282","76240",1771356,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",169,"control","AR","","yes","","SP2",0.728,0.728,214,155.792,155.792
"AR282","76240",1771357,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",169,"control","AR","","yes","","SP2",0.624,0.624,250,156,156
"AR282","76240",1771358,899745,"{[St.Albatros.n].25-[St.Ramses.n].9}.282/001",169,"control","AR","","yes","","SP2",0.72,0.72,235,169.2,169.2
"AR163","76240",1771359,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.618,0.618,123,76.014,76.014
"AR163","76240",1771360,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",NA,NA,153,NA,NA
"AR163","76240",1771361,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.342,0.342,249,85.158,85.158
"AR163","76240",1771362,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.368,0.368,262,96.416,96.416
"AR163","76240",1771363,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.432,0.432,226,97.632,97.632
"AR163","76240",1771364,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",170,"drought stress","AR","","yes","","SP2",0.37,0.37,248,91.76,91.76
"AR163","76240",1771365,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.868,0.868,234,203.112,203.112
"AR163","76240",1771366,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.888,0.888,206,182.928,182.928
"AR163","76240",1771367,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.984,0.984,194,190.896,190.896
"AR163","76240",1771368,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.888,0.888,229,203.352,203.352
"AR163","76240",1771369,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.728,0.728,242,176.176,176.176
"AR163","76240",1771370,899626,"{[St.Albatros.n].25-[St.Ramses.n].9}.163/001",169,"control","AR","","yes","","SP2",0.654,0.654,236,154.344,154.344
"AR285","76240",1771371,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",170,"drought stress","AR","yes","yes","","SP1",0.4,0.4,253,101.2,101.2
"AR285","76240",1771372,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",170,"drought stress","AR","yes","yes","","SP1",0.332,0.332,264,87.648,87.648
"AR285","76240",1771373,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",170,"drought stress","AR","yes","yes","","SP1",0.276,0.276,262,72.312,72.312
"AR285","76240",1771374,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",170,"drought stress","AR","yes","yes","","SP1",0.28,0.28,242,67.76,67.76
"AR285","76240",1771375,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",170,"drought stress","AR","yes","yes","","SP1",0.336,0.336,217,72.912,72.912
"AR285","76240",1771376,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",170,"drought stress","AR","yes","yes","","SP1",0.344,0.344,228,78.432,78.432
"AR285","76240",1771377,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",169,"control","AR","yes","yes","","SP1",0.9,0.9,238,214.2,214.2
"AR285","76240",1771378,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",169,"control","AR","yes","yes","","SP1",0.876,0.876,259,226.884,226.884
"AR285","76240",1771379,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",169,"control","AR","yes","yes","","SP1",0.856,0.856,264,225.984,225.984
"AR285","76240",1771380,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",169,"control","AR","yes","yes","","SP1",0.7,0.7,251,175.7,175.7
"AR285","76240",1771381,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",169,"control","AR","yes","yes","","SP1",0.718,0.718,224,160.832,160.832
"AR285","76240",1771382,899748,"{[St.Albatros.n].25-[St.Ramses.n].9}.285/001",169,"control","AR","yes","yes","","SP1",0.84,0.84,229,192.36,192.36
"EA112","76240",1771383,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",170,"drought stress","EA","","","yes","SP3",0.304,0.304,257,78.128,78.128
"EA112","76240",1771384,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",170,"drought stress","EA","","","yes","SP3",0.726,0.726,213,154.638,154.638
"EA112","76240",1771385,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",170,"drought stress","EA","","","yes","SP3",0.23,0.23,257,59.11,59.11
"EA112","76240",1771386,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",170,"drought stress","EA","","","yes","SP3",0.234,0.234,258,60.372,60.372
"EA112","76240",1771387,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",170,"drought stress","EA","","","yes","SP3",0.292,0.292,245,71.54,71.54
"EA112","76240",1771388,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",170,"drought stress","EA","","","yes","SP3",0.216,0.216,248,53.568,53.568
"EA112","76240",1771389,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",169,"control","EA","","","yes","SP3",0.67,0.67,258,172.86,172.86
"EA112","76240",1771390,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",169,"control","EA","","","yes","SP3",0.832,0.832,227,188.864,188.864
"EA112","76240",1771391,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",169,"control","EA","","","yes","SP3",0.628,0.628,228,143.184,143.184
"EA112","76240",1771392,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",169,"control","EA","","","yes","SP3",1.014,1.014,250,253.5,253.5
"EA112","76240",1771393,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",169,"control","EA","","","yes","SP3",0.91,0.91,255,232.05,232.05
"EA112","76240",1771394,899872,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112/001",169,"control","EA","","","yes","SP3",0.954,0.954,241,229.914,229.914
"AR1","76240",1771395,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",170,"drought stress","AR","","yes","","SP2",0.134,0.134,213,28.542,28.542
"AR1","76240",1771396,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",170,"drought stress","AR","","yes","","SP2",0.234,0.234,231,54.054,54.054
"AR1","76240",1771397,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",170,"drought stress","AR","","yes","","SP2",0.156,0.156,220.333333333333,34.372,34.372
"AR1","76240",1771398,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",170,"drought stress","AR","","yes","","SP2",0.242,0.242,195,47.19,47.19
"AR1","76240",1771399,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",170,"drought stress","AR","","yes","","SP2",0.368,0.368,169,62.192,62.192
"AR1","76240",1771400,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",170,"drought stress","AR","","yes","","SP2",0.146,0.146,193.333333333333,28.2266666666667,28.2266666666667
"AR1","76240",1771401,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",169,"control","AR","","yes","","SP2",0.512,0.512,219,112.128,112.128
"AR1","76240",1771402,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",169,"control","AR","","yes","","SP2",0.706,0.706,203,143.318,143.318
"AR1","76240",1771403,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",169,"control","AR","","yes","","SP2",0.658,0.658,187,123.046,123.046
"AR1","76240",1771404,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",169,"control","AR","","yes","","SP2",0.846,0.846,226,191.196,191.196
"AR1","76240",1771405,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",169,"control","AR","","yes","","SP2",0.778,0.778,222,172.716,172.716
"AR1","76240",1771406,899464,"{[St.Albatros.n].25-[St.Ramses.n].9}.1/001",169,"control","AR","","yes","","SP2",0.788,0.788,219,172.572,172.572
"EA252","76240",1771419,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",170,"drought stress","EA","","","yes","SP3",0.302,0.302,263,79.426,79.426
"EA252","76240",1771420,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",170,"drought stress","EA","","","yes","SP3",0.244,0.244,250,61,61
"EA252","76240",1771421,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",170,"drought stress","EA","","","yes","SP3",0.248,0.248,254,62.992,62.992
"EA252","76240",1771422,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",170,"drought stress","EA","","","yes","SP3",0.164,0.164,283,46.412,46.412
"EA252","76240",1771423,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",170,"drought stress","EA","","","yes","SP3",0.196,0.196,243,47.628,47.628
"EA252","76240",1771424,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",170,"drought stress","EA","","","yes","SP3",0.19,0.19,262.666666666667,49.9066666666667,49.9066666666667
"EA252","76240",1771425,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",169,"control","EA","","","yes","SP3",0.504,0.504,285,143.64,143.64
"EA252","76240",1771426,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",169,"control","EA","","","yes","SP3",0.664,0.664,251,166.664,166.664
"EA252","76240",1771427,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",169,"control","EA","","","yes","SP3",0.762,0.762,268,204.216,204.216
"EA252","76240",1771428,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",169,"control","EA","","","yes","SP3",0.888,0.888,264,234.432,234.432
"EA252","76240",1771429,900012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.252/001",169,"control","EA","","","yes","SP3",0.808,0.808,272,219.776,219.776
