"alias","culture","plant_id","line_id","name","treatment","treatment_name","population","SP1","SP2","SP3","SP","tuber_FW_kg_per_plot","tuber_FW_kg_per_plant","starch_g_per_kg","starch_yield_g_per_plant","starch_yield_g_per_plot"
"AR67","67518",1534823,909931,"{[St.Albatros.n].25-[St.Ramses.n].9}.67.3/001",169,"control","AR","","yes","","SP2",1.624,1.624,195.3942,317.3201808,317.3201808
"AR67","67518",1534824,909931,"{[St.Albatros.n].25-[St.Ramses.n].9}.67.3/001",169,"control","AR","","yes","","SP2",1.426,1.426,195.3942,278.6321292,278.6321292
"AR68","67518",1534825,909932,"{[St.Albatros.n].25-[St.Ramses.n].9}.68.3/001",169,"control",NA,NA,NA,NA,NA,1.606,1.606,193.3036,310.4455816,310.4455816
"AR68","67518",1534826,909932,"{[St.Albatros.n].25-[St.Ramses.n].9}.68.3/001",169,"control",NA,NA,NA,NA,NA,1.464,1.464,182.8506,267.6932784,267.6932784
"AR71","67518",1534827,909933,"{[St.Albatros.n].25-[St.Ramses.n].9}.71.3/001",169,"control",NA,NA,NA,NA,NA,1.934,1.934,191.213,369.805942,369.805942
"AR71","67518",1534828,909933,"{[St.Albatros.n].25-[St.Ramses.n].9}.71.3/001",169,"control",NA,NA,NA,NA,NA,2.206,2.206,189.1224,417.2040144,417.2040144
"AR75","67518",1534829,909934,"{[St.Albatros.n].25-[St.Ramses.n].9}.75.1/001",169,"control",NA,NA,NA,NA,NA,1.776,1.776,180.76,321.02976,321.02976
"AR75","67518",1534830,909934,"{[St.Albatros.n].25-[St.Ramses.n].9}.75.1/001",169,"control",NA,NA,NA,NA,NA,1.192,1.192,182.8506,217.9579152,217.9579152
"AR129","67518",1534831,909907,"{[St.Albatros.n].25-[St.Ramses.n].9}.129.1/001",169,"control",NA,NA,NA,NA,NA,2.174,2.174,214.2096,465.6916704,465.6916704
"AR129","67518",1534832,909907,"{[St.Albatros.n].25-[St.Ramses.n].9}.129.1/001",169,"control",NA,NA,NA,NA,NA,2.304,2.304,193.3036,445.3714944,445.3714944
"AR126","67518",1534833,909906,"{[St.Albatros.n].25-[St.Ramses.n].9}.126.3/001",169,"control",NA,NA,NA,NA,NA,0.746,0.746,180.76,134.84696,134.84696
"AR126","67518",1534834,909906,"{[St.Albatros.n].25-[St.Ramses.n].9}.126.3/001",169,"control",NA,NA,NA,NA,NA,1.576,1.576,157.7634,248.6351184,248.6351184
"AR125","67518",1534835,909905,"{[St.Albatros.n].25-[St.Ramses.n].9}.125.3/001",169,"control",NA,NA,NA,NA,NA,1.858,1.858,205.8472,382.4640976,382.4640976
"AR125","67518",1534836,909905,"{[St.Albatros.n].25-[St.Ramses.n].9}.125.3/001",169,"control",NA,NA,NA,NA,NA,1.024,1.024,195.3942,200.0836608,200.0836608
"AR123","67518",1534837,909904,"{[St.Albatros.n].25-[St.Ramses.n].9}.123.2/001",169,"control",NA,NA,NA,NA,NA,1.572,1.572,195.3942,307.1596824,307.1596824
"AR123","67518",1534838,909904,"{[St.Albatros.n].25-[St.Ramses.n].9}.123.2/001",169,"control",NA,NA,NA,NA,NA,1.306,1.306,187.0318,244.2635308,244.2635308
"AR20","67518",1534841,909910,"{[St.Albatros.n].25-[St.Ramses.n].9}.20.2/001",169,"control",NA,NA,NA,NA,NA,2.982,2.982,201.666,601.368012,601.368012
"AR20","67518",1534842,909910,"{[St.Albatros.n].25-[St.Ramses.n].9}.20.2/001",169,"control",NA,NA,NA,NA,NA,3.196,3.196,201.666,644.524536,644.524536
"AR139","67518",1534843,909909,"{[St.Albatros.n].25-[St.Ramses.n].9}.139.3/001",169,"control",NA,NA,NA,NA,NA,2.106,2.106,193.3036,407.0973816,407.0973816
"AR139","67518",1534844,909909,"{[St.Albatros.n].25-[St.Ramses.n].9}.139.3/001",169,"control",NA,NA,NA,NA,NA,2.12,2.12,182.8506,387.643272,387.643272
"AR133","67518",1534845,909908,"{[St.Albatros.n].25-[St.Ramses.n].9}.133.2/001",169,"control","AR","yes","","","SP1",2.328,2.328,168.2164,391.6077792,391.6077792
"AR133","67518",1534846,909908,"{[St.Albatros.n].25-[St.Ramses.n].9}.133.2/001",169,"control","AR","yes","","","SP1",1.99,1.99,159.854,318.10946,318.10946
"AR143","67518",1534847,909915,"{[St.Albatros.n].25-[St.Ramses.n].9}.143.3/001",169,"control",NA,NA,NA,NA,NA,1.67,1.67,193.3036,322.817012,322.817012
"AR143","67518",1534848,909915,"{[St.Albatros.n].25-[St.Ramses.n].9}.143.3/001",169,"control",NA,NA,NA,NA,NA,1.038,1.038,191.213,198.479094,198.479094
"AR141","67518",1534849,909914,"{[St.Albatros.n].25-[St.Ramses.n].9}.141.3/001",169,"control",NA,NA,NA,NA,NA,1.198,1.198,199.5754,239.0913292,239.0913292
"AR141","67518",1534850,909914,"{[St.Albatros.n].25-[St.Ramses.n].9}.141.3/001",169,"control",NA,NA,NA,NA,NA,1.136,1.136,176.5788,200.5935168,200.5935168
"AR140","67518",1534851,909913,"{[St.Albatros.n].25-[St.Ramses.n].9}.140.2/001",169,"control",NA,NA,NA,NA,NA,1.954,1.954,216.3002,422.6505908,422.6505908
"AR140","67518",1534852,909913,"{[St.Albatros.n].25-[St.Ramses.n].9}.140.2/001",169,"control",NA,NA,NA,NA,NA,1.672,1.672,189.1224,316.2126528,316.2126528
"AR22","67518",1534853,909912,"{[St.Albatros.n].25-[St.Ramses.n].9}.22.1/001",169,"control",NA,NA,NA,NA,NA,0.886,0.886,203.7566,180.5283476,180.5283476
"AR22","67518",1534854,909912,"{[St.Albatros.n].25-[St.Ramses.n].9}.22.1/001",169,"control",NA,NA,NA,NA,NA,0.606,0.606,197.4848,119.6757888,119.6757888
"AR28","67518",1534855,909919,"{[St.Albatros.n].25-[St.Ramses.n].9}.28.1/001",169,"control","AR","yes","","","SP1",1.716,1.716,182.8506,313.7716296,313.7716296
"AR28","67518",1534856,909919,"{[St.Albatros.n].25-[St.Ramses.n].9}.28.1/001",169,"control","AR","yes","","","SP1",2.224,2.224,172.3976,383.4122624,383.4122624
"AR23","67518",1534857,909918,"{[St.Albatros.n].25-[St.Ramses.n].9}.23.1/001",169,"control","AR","yes","yes","","SP1",1.264,1.264,197.4848,249.6207872,249.6207872
"AR23","67518",1534858,909918,"{[St.Albatros.n].25-[St.Ramses.n].9}.23.1/001",169,"control","AR","yes","yes","","SP1",1.354,1.354,180.76,244.74904,244.74904
"AR149","67518",1534859,909917,"{[St.Albatros.n].25-[St.Ramses.n].9}.149.3/001",169,"control",NA,NA,NA,NA,NA,1.662,1.662,218.3908,362.9655096,362.9655096
"AR149","67518",1534860,909917,"{[St.Albatros.n].25-[St.Ramses.n].9}.149.3/001",169,"control",NA,NA,NA,NA,NA,1.692,1.692,222.572,376.591824,376.591824
"AR144","67518",1534861,909916,"{[St.Albatros.n].25-[St.Ramses.n].9}.144.3/001",169,"control",NA,NA,NA,NA,NA,1.402,1.402,195.3942,273.9426684,273.9426684
"AR144","67518",1534862,909916,"{[St.Albatros.n].25-[St.Ramses.n].9}.144.3/001",169,"control",NA,NA,NA,NA,NA,0.99,0.99,199.5754,197.579646,197.579646
"AR105","67518",1534863,909898,"{[St.Albatros.n].25-[St.Ramses.n].9}.105.3/001",169,"control",NA,NA,NA,NA,NA,1.52,1.52,199.5754,303.354608,303.354608
"AR105","67518",1534864,909898,"{[St.Albatros.n].25-[St.Ramses.n].9}.105.3/001",169,"control",NA,NA,NA,NA,NA,1.872,1.872,184.9412,346.2099264,346.2099264
"AR106","67518",1534865,909899,"{[St.Albatros.n].25-[St.Ramses.n].9}.106.1/001",169,"control","AR","","yes","","SP2",1.578,1.578,193.3036,305.0330808,305.0330808
"AR106","67518",1534866,909899,"{[St.Albatros.n].25-[St.Ramses.n].9}.106.1/001",169,"control","AR","","yes","","SP2",1.562,1.562,195.3942,305.2057404,305.2057404
"AR1","67518",1534867,909896,"{[St.Albatros.n].25-[St.Ramses.n].9}.1.1/001",169,"control","AR","","yes","","SP2",0.848,0.848,216.3002,183.4225696,183.4225696
"AR1","67518",1534868,909896,"{[St.Albatros.n].25-[St.Ramses.n].9}.1.1/001",169,"control","AR","","yes","","SP2",1.616,1.616,193.3,312.3728,312.3728
"AR104","67518",1534869,909897,"{[St.Albatros.n].25-[St.Ramses.n].9}.104.3/001",169,"control",NA,NA,NA,NA,NA,1.928,1.928,212.119,408.965432,408.965432
"AR104","67518",1534870,909897,"{[St.Albatros.n].25-[St.Ramses.n].9}.104.3/001",169,"control",NA,NA,NA,NA,NA,1.598,1.598,203.7566,325.6030468,325.6030468
"AR121","67518",1534871,909902,"{[St.Albatros.n].25-[St.Ramses.n].9}.121.3/001",169,"control","AR","yes","yes","","SP1",1.296,1.296,205.8472,266.7779712,266.7779712
"AR121","67518",1534872,909902,"{[St.Albatros.n].25-[St.Ramses.n].9}.121.3/001",169,"control","AR","yes","yes","","SP1",1.104,1.104,205.8472,227.2553088,227.2553088
"AR122","67518",1534873,909903,"{[St.Albatros.n].25-[St.Ramses.n].9}.122.1/001",169,"control",NA,NA,NA,NA,NA,1.344,1.344,195.3942,262.6098048,262.6098048
"AR122","67518",1534874,909903,"{[St.Albatros.n].25-[St.Ramses.n].9}.122.1/001",169,"control",NA,NA,NA,NA,NA,1.37,1.37,193.3036,264.825932,264.825932
"AR117","67518",1534876,909900,"{[St.Albatros.n].25-[St.Ramses.n].9}.117.1/001",169,"control",NA,NA,NA,NA,NA,1.088,1.088,176.5788,192.1177344,192.1177344
"AR118","67518",1534877,909901,"{[St.Albatros.n].25-[St.Ramses.n].9}.118.2/001",169,"control",NA,NA,NA,NA,NA,2.01,2.01,180.76,363.3276,363.3276
"AR118","67518",1534878,909901,"{[St.Albatros.n].25-[St.Ramses.n].9}.118.2/001",169,"control",NA,NA,NA,NA,NA,1.622,1.622,195.3942,316.9293924,316.9293924
"EA143","67518",1534879,910012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.143.2/001",169,"control",NA,NA,NA,NA,NA,1.528,1.528,176.5788,269.8124064,269.8124064
"EA143","67518",1534880,910012,"{[St.Euroresa.n].47-[St.Albatros.n].47}.143.2/001",169,"control",NA,NA,NA,NA,NA,1.99,1.99,191.213,380.51387,380.51387
"EA145","67518",1534881,910014,"{[St.Euroresa.n].47-[St.Albatros.n].47}.145.1/001",169,"control","EA","yes","","","SP1",1.302,1.302,189.1224,246.2373648,246.2373648
"EA145","67518",1534882,910014,"{[St.Euroresa.n].47-[St.Albatros.n].47}.145.1/001",169,"control","EA","yes","","","SP1",1.74,1.74,187.0318,325.435332,325.435332
"EA140","67518",1534885,910009,"{[St.Euroresa.n].47-[St.Albatros.n].47}.140.2/001",169,"control",NA,NA,NA,NA,NA,2.322,2.322,207.9378,482.8315716,482.8315716
"EA140","67518",1534886,910009,"{[St.Euroresa.n].47-[St.Albatros.n].47}.140.2/001",169,"control",NA,NA,NA,NA,NA,1.65,1.65,207.9378,343.09737,343.09737
"EA132","67518",1534889,910004,"{[St.Euroresa.n].47-[St.Albatros.n].47}.132.1/001",169,"control",NA,NA,NA,NA,NA,0.71,0.71,193.3036,137.245556,137.245556
"EA132","67518",1534890,910004,"{[St.Euroresa.n].47-[St.Albatros.n].47}.132.1/001",169,"control",NA,NA,NA,NA,NA,0.864,0.864,184.9412,159.7891968,159.7891968
"EA133","67518",1534891,910005,"{[St.Euroresa.n].47-[St.Albatros.n].47}.133.3/001",169,"control",NA,NA,NA,NA,NA,1.882,1.882,214.2096,403.1424672,403.1424672
"EA133","67518",1534892,910005,"{[St.Euroresa.n].47-[St.Albatros.n].47}.133.3/001",169,"control",NA,NA,NA,NA,NA,1.83,1.83,207.9378,380.526174,380.526174
"EA125","67518",1534895,910000,"{[St.Euroresa.n].47-[St.Albatros.n].47}.125.2/001",169,"control",NA,NA,NA,NA,NA,1.834,1.834,214.2096,392.8604064,392.8604064
"EA125","67518",1534896,910000,"{[St.Euroresa.n].47-[St.Albatros.n].47}.125.2/001",169,"control",NA,NA,NA,NA,NA,2.414,2.414,205.8472,496.9151408,496.9151408
"EA127","67518",1534897,910001,"{[St.Euroresa.n].47-[St.Albatros.n].47}.127.3/001",169,"control",NA,NA,NA,NA,NA,0.734,0.734,201.666,148.022844,148.022844
"EA127","67518",1534898,910001,"{[St.Euroresa.n].47-[St.Albatros.n].47}.127.3/001",169,"control",NA,NA,NA,NA,NA,0.786,0.786,220.4814,173.2983804,173.2983804
"EA130","67518",1534899,910002,"{[St.Euroresa.n].47-[St.Albatros.n].47}.130.3/001",169,"control",NA,NA,NA,NA,NA,2.446,2.446,216.3002,529.0702892,529.0702892
"EA130","67518",1534900,910002,"{[St.Euroresa.n].47-[St.Albatros.n].47}.130.3/001",169,"control",NA,NA,NA,NA,NA,2.588,2.588,212.119,548.963972,548.963972
"EA131","67518",1534901,910003,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131.1/001",169,"control","EA","yes","","yes","SP1",1.084,1.084,201.666,218.605944,218.605944
"EA131","67518",1534902,910003,"{[St.Euroresa.n].47-[St.Albatros.n].47}.131.1/001",169,"control","EA","yes","","yes","SP1",1.252,1.252,176.5788,221.0766576,221.0766576
"EA113","67518",1534903,909997,"{[St.Euroresa.n].47-[St.Albatros.n].47}.113.2/001",169,"control",NA,NA,NA,NA,NA,1.062,1.062,184.9412,196.4075544,196.4075544
"EA113","67518",1534904,909997,"{[St.Euroresa.n].47-[St.Albatros.n].47}.113.2/001",169,"control",NA,NA,NA,NA,NA,1.13,1.13,212.119,239.69447,239.69447
"EA112","67518",1534905,909996,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112.2/001",169,"control","EA","","","yes","SP3",2.158,2.158,199.5754,430.6837132,430.6837132
"EA112","67518",1534906,909996,"{[St.Euroresa.n].47-[St.Albatros.n].47}.112.2/001",169,"control","EA","","","yes","SP3",1.906,1.906,222.572,424.222232,424.222232
"EA121","67518",1534907,909999,"{[St.Euroresa.n].47-[St.Albatros.n].47}.121.2/001",169,"control",NA,NA,NA,NA,NA,2.594,2.594,230.9344,599.0438336,599.0438336
"EA121","67518",1534908,909999,"{[St.Euroresa.n].47-[St.Albatros.n].47}.121.2/001",169,"control",NA,NA,NA,NA,NA,2.284,2.284,218.3908,498.8045872,498.8045872
"AR298","67518",1534911,909993,"{[St.Albatros.n].25-[St.Ramses.n].9}.298.2/001",169,"control",NA,NA,NA,NA,NA,2.154,2.154,187.0318,402.8664972,402.8664972
"AR298","67518",1534912,909993,"{[St.Albatros.n].25-[St.Ramses.n].9}.298.2/001",169,"control",NA,NA,NA,NA,NA,1.962,1.962,189.1224,371.0581488,371.0581488
"AR296","67518",1534913,909992,"{[St.Albatros.n].25-[St.Ramses.n].9}.296.3/001",169,"control",NA,NA,NA,NA,NA,1.872,1.872,222.572,416.654784,416.654784
"AR296","67518",1534914,909992,"{[St.Albatros.n].25-[St.Ramses.n].9}.296.3/001",169,"control",NA,NA,NA,NA,NA,1.208,1.208,210.0284,253.7143072,253.7143072
"EA111","67518",1534915,909995,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111.3/001",169,"control","EA","","","yes","SP3",1.836,1.836,222.572,408.642192,408.642192
"EA111","67518",1534916,909995,"{[St.Euroresa.n].47-[St.Albatros.n].47}.111.3/001",169,"control","EA","","","yes","SP3",1.438,1.438,224.6626,323.0648188,323.0648188
"EA2","67518",1534917,909994,"{[St.Euroresa.n].47-[St.Albatros.n].47}.2.3/001",169,"control","EA","","","yes","SP3",1.414,1.414,168.2164,237.8579896,237.8579896
"EA2","67518",1534918,909994,"{[St.Euroresa.n].47-[St.Albatros.n].47}.2.3/001",169,"control","EA","","","yes","SP3",1.958,1.958,180.76,353.92808,353.92808
"AR288","67518",1534919,909989,"{[St.Albatros.n].25-[St.Ramses.n].9}.288.2/001",169,"control",NA,NA,NA,NA,NA,2.252,2.252,180.76,407.07152,407.07152
"AR288","67518",1534920,909989,"{[St.Albatros.n].25-[St.Ramses.n].9}.288.2/001",169,"control",NA,NA,NA,NA,NA,1.448,1.448,182.8506,264.7676688,264.7676688
"AR285","67518",1534921,909988,"{[St.Albatros.n].25-[St.Ramses.n].9}.285.1/001",169,"control","AR","yes","yes","","SP1",2.138,2.138,203.7566,435.6316108,435.6316108
"AR285","67518",1534922,909988,"{[St.Albatros.n].25-[St.Ramses.n].9}.285.1/001",169,"control","AR","yes","yes","","SP1",1.614,1.614,212.119,342.360066,342.360066
"AR282","67518",1534927,909985,"{[St.Albatros.n].25-[St.Ramses.n].9}.282.2/001",169,"control","AR","","yes","","SP2",2.654,2.654,199.5754,529.6731116,529.6731116
"AR282","67518",1534928,909985,"{[St.Albatros.n].25-[St.Ramses.n].9}.282.2/001",169,"control","AR","","yes","","SP2",2.018,2.018,193.3036,390.0866648,390.0866648
"AR280","67518",1534929,909984,"{[St.Albatros.n].25-[St.Ramses.n].9}.280.1/001",169,"control",NA,NA,NA,NA,NA,1.864,1.864,166.1258,309.6584912,309.6584912
"AR280","67518",1534930,909984,"{[St.Albatros.n].25-[St.Ramses.n].9}.280.1/001",169,"control",NA,NA,NA,NA,NA,1.288,1.288,182.8506,235.5115728,235.5115728
"AR284","67518",1534931,909987,"{[St.Albatros.n].25-[St.Ramses.n].9}.284.1/001",169,"control",NA,NA,NA,NA,NA,2.278,2.278,205.8472,468.9199216,468.9199216
"AR284","67518",1534932,909987,"{[St.Albatros.n].25-[St.Ramses.n].9}.284.1/001",169,"control",NA,NA,NA,NA,NA,1.822,1.822,201.666,367.435452,367.435452
"AR271","67518",1534933,909982,"{[St.Albatros.n].25-[St.Ramses.n].9}.271.1/001",169,"control",NA,NA,NA,NA,NA,1.378,1.378,199.5754,275.0149012,275.0149012
"AR271","67518",1534934,909982,"{[St.Albatros.n].25-[St.Ramses.n].9}.271.1/001",169,"control",NA,NA,NA,NA,NA,1.562,1.562,174.4882,272.5505684,272.5505684
"AR256","67518",1534937,909980,"{[St.Albatros.n].25-[St.Ramses.n].9}.256.3/001",169,"control","AR","yes","","","SP1",1.304,1.304,230.9344,301.1384576,301.1384576
"AR256","67518",1534938,909980,"{[St.Albatros.n].25-[St.Ramses.n].9}.256.3/001",169,"control","AR","yes","","","SP1",1.378,1.378,212.119,292.299982,292.299982
"AR267","67518",1534939,909981,"{[St.Albatros.n].25-[St.Ramses.n].9}.267.3/001",169,"control",NA,NA,NA,NA,NA,1.3,1.3,214.2096,278.47248,278.47248
"AR267","67518",1534940,909981,"{[St.Albatros.n].25-[St.Ramses.n].9}.267.3/001",169,"control",NA,NA,NA,NA,NA,1.384,1.384,187.0318,258.8520112,258.8520112
"AR245","67518",1534941,909978,"{[St.Albatros.n].25-[St.Ramses.n].9}.245.1/001",169,"control","AR","","yes","","SP2",1.974,1.974,243.478,480.625572,480.625572
"AR245","67518",1534942,909978,"{[St.Albatros.n].25-[St.Ramses.n].9}.245.1/001",169,"control","AR","","yes","","SP2",1.682,1.682,203.7566,342.7186012,342.7186012
"AR254","67518",1534943,909979,"{[St.Albatros.n].25-[St.Ramses.n].9}.254.1/001",169,"control","AR","","yes","","SP2",1.99,1.99,210.0284,417.956516,417.956516
"AR254","67518",1534944,909979,"{[St.Albatros.n].25-[St.Ramses.n].9}.254.1/001",169,"control","AR","","yes","","SP2",1.566,1.566,195.3942,305.9873172,305.9873172
"AR234","67518",1534949,909974,"{[St.Albatros.n].25-[St.Ramses.n].9}.234.2/001",169,"control",NA,NA,NA,NA,NA,1.486,1.486,187.0318,277.9292548,277.9292548
"AR234","67518",1534950,909974,"{[St.Albatros.n].25-[St.Ramses.n].9}.234.2/001",169,"control",NA,NA,NA,NA,NA,1.51,1.51,174.4882,263.477182,263.477182
"AR235","67518",1534951,909975,"{[St.Albatros.n].25-[St.Ramses.n].9}.235.2/001",169,"control",NA,NA,NA,NA,NA,1.416,1.416,184.9412,261.8767392,261.8767392
"AR235","67518",1534952,909975,"{[St.Albatros.n].25-[St.Ramses.n].9}.235.2/001",169,"control",NA,NA,NA,NA,NA,1.876,1.876,172.3976,323.4178976,323.4178976
"AR231","67518",1534953,909972,"{[St.Albatros.n].25-[St.Ramses.n].9}.231.1/001",169,"control",NA,NA,NA,NA,NA,1.448,1.448,174.4882,252.6589136,252.6589136
"AR231","67518",1534954,909972,"{[St.Albatros.n].25-[St.Ramses.n].9}.231.1/001",169,"control",NA,NA,NA,NA,NA,1.14,1.14,189.1224,215.599536,215.599536
"AR229","67518",1534957,909970,"{[St.Albatros.n].25-[St.Ramses.n].9}.229.1/001",169,"control",NA,NA,NA,NA,NA,2.108,2.108,199.5754,420.7049432,420.7049432
"AR229","67518",1534958,909970,"{[St.Albatros.n].25-[St.Ramses.n].9}.229.1/001",169,"control",NA,NA,NA,NA,NA,2.05,2.05,189.1224,387.70092,387.70092
"AR230","67518",1534959,909971,"{[St.Albatros.n].25-[St.Ramses.n].9}.230.1/001",169,"control",NA,NA,NA,NA,NA,2.172,2.172,193.3036,419.8554192,419.8554192
"AR230","67518",1534960,909971,"{[St.Albatros.n].25-[St.Ramses.n].9}.230.1/001",169,"control",NA,NA,NA,NA,NA,1.558,1.558,197.4848,307.6813184,307.6813184
"AR216","67518",1534961,909968,"{[St.Albatros.n].25-[St.Ramses.n].9}.216.1/001",169,"control",NA,NA,NA,NA,NA,1.706,1.706,155.6728,265.5777968,265.5777968
"AR216","67518",1534962,909968,"{[St.Albatros.n].25-[St.Ramses.n].9}.216.1/001",169,"control",NA,NA,NA,NA,NA,1.418,1.418,172.3976,244.4597968,244.4597968
"AR208","67518",1534965,909967,"{[St.Albatros.n].25-[St.Ramses.n].9}.208.1/001",169,"control",NA,NA,NA,NA,NA,1.93,1.93,189.1224,365.006232,365.006232
"AR208","67518",1534966,909967,"{[St.Albatros.n].25-[St.Ramses.n].9}.208.1/001",169,"control",NA,NA,NA,NA,NA,1.574,1.574,166.1258,261.4820092,261.4820092
"AR207","67518",1534967,909966,"{[St.Albatros.n].25-[St.Ramses.n].9}.207.1/001",169,"control",NA,NA,NA,NA,NA,1.79,1.79,201.666,360.98214,360.98214
"AR207","67518",1534968,909966,"{[St.Albatros.n].25-[St.Ramses.n].9}.207.1/001",169,"control",NA,NA,NA,NA,NA,1.322,1.322,155.6728,205.7994416,205.7994416
"AR202","67518",1534973,909963,"{[St.Albatros.n].25-[St.Ramses.n].9}.202.2/001",169,"control","AR","yes","","","SP1",1.808,1.808,222.572,402.410176,402.410176
"AR202","67518",1534974,909963,"{[St.Albatros.n].25-[St.Ramses.n].9}.202.2/001",169,"control","AR","yes","","","SP1",1.534,1.534,203.7566,312.5626244,312.5626244
"AR201","67518",1534975,909962,"{[St.Albatros.n].25-[St.Ramses.n].9}.201.1/001",169,"control","AR","yes","","","SP1",1.258,1.258,176.5788,222.1361304,222.1361304
"AR201","67518",1534976,909962,"{[St.Albatros.n].25-[St.Ramses.n].9}.201.1/001",169,"control","AR","yes","","","SP1",0.942,0.942,184.9412,174.2146104,174.2146104
"AR200","67518",1534977,909961,"{[St.Albatros.n].25-[St.Ramses.n].9}.200.2/001",169,"control","AR","","yes","","SP2",1.354,1.354,197.4848,267.3944192,267.3944192
"AR200","67518",1534978,909961,"{[St.Albatros.n].25-[St.Ramses.n].9}.200.2/001",169,"control","AR","","yes","","SP2",1.754,1.754,187.0318,328.0537772,328.0537772
"AR199","67518",1534979,909960,"{[St.Albatros.n].25-[St.Ramses.n].9}.199.2/001",169,"control",NA,NA,NA,NA,NA,1.868,1.868,180.76,337.65968,337.65968
"AR199","67518",1534980,909960,"{[St.Albatros.n].25-[St.Ramses.n].9}.199.2/001",169,"control",NA,NA,NA,NA,NA,1.328,1.328,212.119,281.694032,281.694032
"AR197","67518",1534981,909959,"{[St.Albatros.n].25-[St.Ramses.n].9}.197.3/001",169,"control","AR","","yes","","SP2",2.126,2.126,216.3002,459.8542252,459.8542252
"AR197","67518",1534982,909959,"{[St.Albatros.n].25-[St.Ramses.n].9}.197.3/001",169,"control","AR","","yes","","SP2",1.81,1.81,199.5754,361.231474,361.231474
"AR196","67518",1534983,909958,"{[St.Albatros.n].25-[St.Ramses.n].9}.196.2/001",169,"control","AR","yes","yes","","SP1",1.42,1.42,199.5754,283.397068,283.397068
"AR196","67518",1534984,909958,"{[St.Albatros.n].25-[St.Ramses.n].9}.196.2/001",169,"control","AR","yes","yes","","SP1",1.088,1.088,164.0352,178.4702976,178.4702976
"AR191","67518",1534985,909957,"{[St.Albatros.n].25-[St.Ramses.n].9}.191.2/001",169,"control",NA,NA,NA,NA,NA,1.95,1.95,197.4848,385.09536,385.09536
"AR191","67518",1534986,909957,"{[St.Albatros.n].25-[St.Ramses.n].9}.191.2/001",169,"control",NA,NA,NA,NA,NA,1.282,1.282,203.7566,261.2159612,261.2159612
"AR188","67518",1534987,909956,"{[St.Albatros.n].25-[St.Ramses.n].9}.188.1/001",169,"control",NA,NA,NA,NA,NA,1.254,1.254,172.3976,216.1865904,216.1865904
"AR188","67518",1534988,909956,"{[St.Albatros.n].25-[St.Ramses.n].9}.188.1/001",169,"control",NA,NA,NA,NA,NA,1.226,1.226,166.1258,203.6702308,203.6702308
"AR185","67518",1534989,909955,"{[St.Albatros.n].25-[St.Ramses.n].9}.185.2/001",169,"control","AR","yes","yes","","SP2",1.096,1.096,161.9446,177.4912816,177.4912816
"AR185","67518",1534990,909955,"{[St.Albatros.n].25-[St.Ramses.n].9}.185.2/001",169,"control","AR","yes","yes","","SP2",1.682,1.682,153.5822,258.3252604,258.3252604
